reason,word,lemma,pos,correction,lemma_fix,scope,xpos,detail,author,song_title,context
upos_xpos_clash,ноќва,ноќва,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Пијан Славеј,МИРО,Поарно е ноќва
upos_xpos_clash,Ноќва,ноќва,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Пијан Славеј,1. (Адам и Ева),Помисли – Ноќва
upos_xpos_clash,ноќва,ноќва,NOUN,,,,Q-c,upos NOUN vs xpos Q-c,Пијан Славеј,ОДДИШКА,би те однел ноќва
upos_xpos_clash,ноќни,ноќни,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Пијан Славеј,КАДЕ И ДА ОДИШ,црни од патеки ноќни
upos_xpos_clash,нудена,нудена,NOUN,,,,I,upos NOUN vs xpos I,Веле Смилевски,Т.н. книга,на н - нудена
upos_xpos_clash,нудист,нудист,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Пијан Славеј,1. (Адам и Ева),"Без џебови , нудист"
upos_xpos_clash,нуркаш,нуркаш,VERB,,,,I,upos VERB vs xpos I,Катица Ќулавкова,МОЖНОСТ ЗА ПЕСНА,"бетерфлај , ќе плуташ , ќе нуркаш"
upos_xpos_clash,обвино,обвино,NOUN,,,,I,upos NOUN vs xpos I,Гане Тодоровски,Чекајќи ја Медеја,Плапотлив пламену жестока обвино
upos_xpos_clash,обет,обет,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Милош Линдро,Падот на создателот,И им даде обет
upos_xpos_clash,обеќа,обеќа,VERB,,,,Q-s,upos VERB vs xpos Q-s,Милош Линдро,Падот на создателот,Штедро им обеќа
upos_xpos_clash,Овдека,овдека,ADV,,,,Q-s,upos ADV vs xpos Q-s,Веле Смилевски,Книгата препознавање,Овдека
upos_xpos_clash,огин-и-ништо,огин-и-ништо,PROPN,,,,Q-c,upos PROPN vs xpos Q-c,Катица Ќулавкова,ОГНИШТЕ,огин-и-ништо
upos_xpos_clash,огледав,огледав,VERB,,,,Q-s,upos VERB vs xpos Q-s,Тодор Чаловски,Монолог на староседелецот,Си реков и се огледав
upos_xpos_clash,ограбете,ограбете,VERB,,,,Q-s,upos VERB vs xpos Q-s,Кочо Рацин,Елегии за тебе,"Исцедете , ограбете"
upos_xpos_clash,одвеан,одвеан,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Милош Линдро,Енох на седмото небо,И веднаш бил одвеан
upos_xpos_clash,Одвнатре,одвнатре,ADV,,,,Q-c,upos ADV vs xpos Q-c,Веле Смилевски,Книга на стравот,Одвнатре
upos_xpos_clash,одвнатре,одвнатре,ADV,,,,I,upos ADV vs xpos I,Богомил Ѓузел,Х,срцето го гребе каменот одвнатре
upos_xpos_clash,одгоре,одгоре,ADV,,,,I,upos ADV vs xpos I,Богомил Ѓузел,II,паѓајќи со сета тежина несфатливо одгоре
upos_xpos_clash,одзади,одзади,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Петре М. Андреевски,Летно пладне,со кренати диви метли одзади
upos_xpos_clash,Один-Војдан,один-војдан,PROPN,,,,Q-c,upos PROPN vs xpos Q-c,Милош Линдро,АЗЗА,Туку е Один-Војдан
upos_xpos_clash,одливок,одливок,ADV,,,,Q-s,upos ADV vs xpos Q-s,Катица Ќулавкова,СЕКРЕТ,и притаан одливок
upos_xpos_clash,однадвор,однадвор,ADV,,,,I,upos ADV vs xpos I,Пијан Славеј,ЛУТА,студени и цврсти однадвор
upos_xpos_clash,однатре,однатре,ADV,,,,I,upos ADV vs xpos I,Пијан Славеј,ЛУТА,топли и меки однатре
upos_xpos_clash,одоколу,одоколу,ADV,,,,Q-s,upos ADV vs xpos Q-s,Пијан Славеј,КОГА ТЕ НЕМАМ,те потпрашувам одоколу
upos_xpos_clash,одсекаде,одсекаде,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Катица Ќулавкова,ЈАСТРЕБ И СЕНКА,та си можел да ја чувствуваш одсекаде
upos_xpos_clash,озгора,озгора,ADV,,,,Q-s,upos ADV vs xpos Q-s,Петре М. Андреевски,Летно пладне,некој се исмејува озгора
upos_xpos_clash,озгора,озгора,ADV,,,,Q-s,upos ADV vs xpos Q-s,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,и не фрлам озгора
upos_xpos_clash,океј,океј,ADV,,,,I,upos ADV vs xpos I,Пијан Славеј,ПИГМАЛИОН ВО ОБИД,"да те прашам , кукле , дали е океј"
upos_xpos_clash,оковаа,оковаа,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Матеја Матевски,Свети Трифун,Сенката ми ја затворија ја врзаа оковаа
upos_xpos_clash,окован,окован,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Анте Поповски,Книга врзана со синџири,окован
upos_xpos_clash,ококорив,ококорив,VERB,,,,Q-s,upos VERB vs xpos Q-s,Пијан Славеј,АМАНАМАН,Очите ги покрив ама скроз ги ококорив
upos_xpos_clash,Окрвавен,окрвавен,VERB,,,,Q-s,upos VERB vs xpos Q-s,Богомил Ѓузел,II,Окрвавен
upos_xpos_clash,опашести,опашести,VERB,,,,Q-s,upos VERB vs xpos Q-s,Богомил Ѓузел,Пролет во апокалипса,опашести
upos_xpos_clash,опков,опков,NOUN,,,,I,upos NOUN vs xpos I,Блаже Конески,ИКОНА,тие ти коват позлатен опков
upos_xpos_clash,опфатно,опфатно,NOUN,,,,I,upos NOUN vs xpos I,Милош Линдро,Енох на првото небо,Огромно и опфатно
upos_xpos_clash,опчекор,опчекор,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Ристо Лазаров,СРЕДЕ,среде опчекор
upos_xpos_clash,Опчинет,опчинет,VERB,,,,Q-s,upos VERB vs xpos Q-s,Матеја Матевски,Ѕвона,Опчинет
upos_xpos_clash,ора,орa,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,ај шо ми се свират Стриптизетски ора
upos_xpos_clash,ора,орa,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,ај шо ми се свират Стриптизетски ора
upos_xpos_clash,орај,орај,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Пијан Славеј,ДЛАНКОПИС,зариј го во дланките моливот и орај
upos_xpos_clash,осамоти,осамоти,VERB,,,,Q-s,upos VERB vs xpos Q-s,Матеја Матевски,Прогонети од рајот,што го изиевери тој што те насити и осамоти
upos_xpos_clash,осојна,осојна,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Ристо Лазаров,САМО ДА НЕМА ВОЈНА,ќе истрпиме и зима осојна
upos_xpos_clash,Отаде,отаде,VERB,,,,Q-c,upos VERB vs xpos Q-c,Катица Ќулавкова,Исповед,Оној онаму Отаде
upos_xpos_clash,отсјаи,отсјаи,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Катица Ќулавкова,МИРИЗЛИВОТО ПИСМО НА ПИСАРОТ,водени отсјаи
upos_xpos_clash,оттука,оттука,ADV,,,,Q-c,upos ADV vs xpos Q-c,Ристо Лазаров,АВЕНИЈА КОРИЕНТАС,и сите се прашуваат каде да се оди оттука
upos_xpos_clash,офнат,офнат,VERB,,,,Q-s,upos VERB vs xpos Q-s,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,"невести да писнат , сватови да офнат"
upos_xpos_clash,очиве,очиве,NOUN,,,,Y,upos NOUN vs xpos Y,Пијан Славеј,НА ЗДРАВЈЕ,вода пијат очиве
upos_xpos_clash,очиве,очиве,NOUN,,,,Y,upos NOUN vs xpos Y,Пијан Славеј,НА ЗДРАВЈЕ,вода пијат очиве
upos_xpos_clash,пасена,пасена,NOUN,,,,I,upos NOUN vs xpos I,Ристо Лазаров,СРЕДЕ,ливадица зелена ни косена ни пасена
upos_xpos_clash,Патем,патем,ADV,,,,Q-s,upos ADV vs xpos Q-s,Влада Урошевиќ,Настан во полето,Патем
upos_xpos_clash,пајадор,пајадор,PROPN,,,,Q-c,upos PROPN vs xpos Q-c,Ристо Лазаров,ПУЕРТО МАДЕРО,ќе да е во право веселникот пајадор
upos_xpos_clash,пеана,пеана,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,МОЛИТВА,смислена и пеана
upos_xpos_clash,пекај,пекај,VERB,,,,Q-s,upos VERB vs xpos Q-s,Кочо Рацин,Проштавање,"Ич не ме чекај , ич не ме пекај"
upos_xpos_clash,пенат,пенат,VERB,,,,Q-c,upos VERB vs xpos Q-c,Катица Ќулавкова,ДИВА МИСЛА,суштества што ' ржат и се пенат
upos_xpos_clash,пепел-бела,пепел-бела,PROPN,,,,Q-c,upos PROPN vs xpos Q-c,Бранко Цветкоски,ЗЕМЈА. ПРИЧЕСНА. ЗОБ,И се сронив пред раката пепел-бела
upos_xpos_clash,песно,песно,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,ПОЈАНИЦА,"ти требаат , песно"
upos_xpos_clash,песу,песу,VERB,,,,I,upos VERB vs xpos I,Катица Ќулавкова,ПАСИЈА ПО ПЕСОТ,песу мој !
upos_xpos_clash,писмоносци,писмоносци,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,СЕ ЖАЛЕА МОИТЕ ГУЛАПЧИЊА ПИСМОНОСЦИ,Се жалеа моите гулапчиња писмоносци
upos_xpos_clash,писмоносци,писмоносци,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,СЕ ЖАЛЕА МОИТЕ ГУЛАПЧИЊА ПИСМОНОСЦИ,Се жалеа моите гулапчиња писмоносци
upos_xpos_clash,писмоносци,писмоносци,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Пијан Славеј,СЕ ЖАЛЕА МОИТЕ ГУЛАПЧИЊА ПИСМОНОСЦИ,Ги прашав јас моите гулапчиња писмоносци
upos_xpos_clash,питачои,питачои,VERB,,,,Q-s,upos VERB vs xpos Q-s,Блаже Конески,Питачи,писменце поинтимно интонирано — ние станува ме питачои
upos_xpos_clash,Планино,планино,PROPN,,,,Q-c,upos PROPN vs xpos Q-c,Ефтим Клетников,сандански   3.,Планино
upos_xpos_clash,плисок,плисок,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Влада Урошевиќ,Летен дожд,плисок
upos_xpos_clash,плисок,плисок,NOUN,,,,I,upos NOUN vs xpos I,Ефтим Клетников,светлината е огромна тајна,се одделуваа во шумлив плисок
upos_xpos_clash,пловец,пловец,NOUN,,,,I,upos NOUN vs xpos I,Ива Петреска,"Надмена тврдоглавост (лесна рима, длабока содржина)","Каскадер , вечен пловец"
upos_xpos_clash,плодви,плодви,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Тодор Чаловски,Рани утра,рани плодви
upos_xpos_clash,побезумни,побезумни,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Тодор Чаловски,Коренот,пострасни и побезумни
upos_xpos_clash,поберка,поберка,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Ристо Лазаров,ПОБЕРКА,а мене ми се ита на поберка
upos_xpos_clash,поберка,поберка,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Ристо Лазаров,ПОБЕРКА,кога да се враќам од поберка
upos_xpos_clash,побргу,бргу,ADV,,,,I,upos ADV vs xpos I,Петре М. Андреевски,Летно пладне,од кого да избегам побргу
upos_xpos_clash,поврага,поврага,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Блаже Конески,Суша,за тие што отишле поврага
upos_xpos_clash,повте,повте,VERB,,,,Q-s,upos VERB vs xpos Q-s,Гане Тодоровски,Чекајќи ја Медеја,Докај ли сè докај ли сè не се повте
upos_xpos_clash,повтеж,повтеж,NOUN,,,,I,upos NOUN vs xpos I,Бранко Цветкоски,СНАИТЕ ОД ЗЕМЈА,Некои со прикриен повтеж
upos_xpos_clash,подзастанува,подзастанува,VERB,,,,Q-s,upos VERB vs xpos Q-s,Катица Ќулавкова,ПРВО СОНЦЕ: SAGITARIUS,Кога подзастанува
upos_xpos_clash,подлока,подлока,VERB,,,,Q-s,upos VERB vs xpos Q-s,Славко Јаневски,Тогаш ќе умре и љубовта,водата во песок гроб ќе си подлока
upos_xpos_clash,подолу,долу,ADV,,,,Q-s,upos ADV vs xpos Q-s,Ристо Лазаров,ТРПЕЗА,троа подолу
upos_xpos_clash,подолу,долу,ADV,,,,Q-s,upos ADV vs xpos Q-s,Ристо Лазаров,ТРПЕЗА,уште подолу
upos_xpos_clash,подолу,долу,ADV,,,,Q-s,upos ADV vs xpos Q-s,Ристо Лазаров,ТРПЕЗА,уште уште подолу
upos_xpos_clash,поземи,поземи,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Петре М. Андреевски,Има денови,кога небото се шета поземи
upos_xpos_clash,позор,позор,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Милош Линдро,ОСКВЕРНУВАЊЕ,Можеби за позор
upos_xpos_clash,поимлив,поимлив,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Тодор Чаловски,Стреи,со пречек сакан само нам поимлив
upos_xpos_clash,покоя,покоя,PROPN,,,,I,upos PROPN vs xpos I,Гане Тодоровски,Зимска прикаска,„ Я ищу свободы и покоя “
upos_xpos_clash,полуживо,полуживо,ADV,,,,Q-c,upos ADV vs xpos Q-c,Пијан Славеј,ЈАБОЛЧЕ,висиш полуживо
upos_xpos_clash,полја,полја,VERB,,,,I,upos VERB vs xpos I,Адем Гајтани,Земјата,со езера планини полја
upos_xpos_clash,помолчи,помолчи,VERB,,,,Q-s,upos VERB vs xpos Q-s,Славко Јаневски,Јазик,за да помолчи
upos_xpos_clash,понадица,понадица,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Ристо Лазаров,ЖЕДНИК,водица ем понадица
upos_xpos_clash,понорно,понорно,VERB,,,,Q-c,upos VERB vs xpos Q-c,Тодор Чаловски,Загледан низ прозорецот,по удолницата на окото понорно
upos_xpos_clash,порева,порева,VERB,,,,Q-s,upos VERB vs xpos Q-s,Бранко Цветкоски,ЧЕШМА ПОКРАЈ ПАТОТ 3.(7),Се порева
upos_xpos_clash,посева,посева,VERB,,,,I,upos VERB vs xpos I,Тодор Чаловски,Запис,исконот нека посева
upos_xpos_clash,посестрима,посестрима,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Тодор Чаловски,Искра,на човека љубна посестрима
upos_xpos_clash,поскоро,скоро,VERB,,,,Q-s,upos VERB vs xpos Q-s,Богомил Ѓузел,VII,и при најголем порив да те поарчи што поскоро
upos_xpos_clash,после,после,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Пијан Славеј,РАСИПИКУЌА,и жално е после
upos_xpos_clash,посто,посто,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,МИЗАНТРОПИЈА,"од луѓето , сто посто"
upos_xpos_clash,потаму,потаму,ADV,,,,Q-c,upos ADV vs xpos Q-c,Богомил Ѓузел,VIII,да се мумифицираат повлекувајќи се секој во својот свет храм - и воздух потаму
upos_xpos_clash,потајум,потајум,VERB,,,,Q-s,upos VERB vs xpos Q-s,Гане Тодоровски,Обична песна,не потајум
upos_xpos_clash,потем,потем,ADV,,,,Q-c,upos ADV vs xpos Q-c,Богомил Ѓузел,"1, Lady Road, Edinburgh 9.",и потем
upos_xpos_clash,потем,потем,ADV,,,,Q-c,upos ADV vs xpos Q-c,Богомил Ѓузел,"1, Lady Road, Edinburgh 9.",Борејќи се со залците за воздух ; и потем
upos_xpos_clash,потем,потем,ADV,,,,I,upos ADV vs xpos I,Богомил Ѓузел,VII,и толку богата и толку непресушна потем
upos_xpos_clash,потем,потем,ADV,,,,Q-c,upos ADV vs xpos Q-c,Богомил Ѓузел,VIII,и потем
upos_xpos_clash,потем,потем,ADV,,,,Q-c,upos ADV vs xpos Q-c,Богомил Ѓузел,VIII,воздух што некогаш бил воздишка што потем
upos_xpos_clash,потем,потем,ADV,,,,Q-c,upos ADV vs xpos Q-c,Богомил Ѓузел,Х,"реалноста , светот и идејата што побргу и потем"
upos_xpos_clash,потем,потем,ADV,,,,Q-s,upos ADV vs xpos Q-s,Ристо Лазаров,СЕКОГАШ,кога ќе те сонам потем
upos_xpos_clash,поткови,поткови,NOUN,,,,Y,upos NOUN vs xpos Y,Матеја Матевски,Дождови,изгубено тропаат со нозете тапи без поткови
upos_xpos_clash,потурнат,потурнат,ADJ,,,,Q-s,upos ADJ vs xpos Q-s,Тодор Чаловски,Монолог на староседелецот,што самуваа сронети со болме и праг потурнат
upos_xpos_clash,поља,поља,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Кочо Рацин,Утрото над нас,шумоли скришно за мртви поља
upos_xpos_clash,прашни,прашни,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Милош Линдро,КОН СОНЧЕВИТЕ ПОРТИ,Над празните и прашни
upos_xpos_clash,прајазик,прајазик,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Катица Ќулавкова,Ода на македонскиот јазик,"Тебе те одбрав , јазик – прајазик"
upos_xpos_clash,први,прв,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Гане Тодоровски,Фуснота без повод,дојдовме за да дринчиме секој први
upos_xpos_clash,први,прв,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Адем Гајтани,Земјата,од почетоците први
upos_xpos_clash,првни,првни,VERB,,,,Q-s,upos VERB vs xpos Q-s,Бранко Цветкоски,ЧЕШМА ПОКРАЈ ПАТОТ 3.(6),По сите облици првни
upos_xpos_clash,првомрак,првомрак,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Ристо Лазаров,ГРЕВ,среде првомрак
upos_xpos_clash,пребиравте,пребиравте,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Катица Ќулавкова,"ВРЕМИЊА, ОБИЧАИ",доста пребиравте
upos_xpos_clash,преболувај,преболувај,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,ДЛАНКОПИС,"орај и преорувај , прецртувај , преболувај"
upos_xpos_clash,превртивме,превртивме,VERB,,,,Q-s,upos VERB vs xpos Q-s,Богомил Ѓузел,Х,"издвоивме жена од месо , сигурно ја превртивме"
upos_xpos_clash,преговаравте,преговаравте,VERB,,,,Q-c,upos VERB vs xpos Q-c,Катица Ќулавкова,"ВРЕМИЊА, ОБИЧАИ",заговаравте и преговаравте
upos_xpos_clash,преград,преград,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Тодор Чаловски,Искра,што го чекаш да те земе в преград
upos_xpos_clash,предеди,предеди,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Матеја Матевски,Свети Трифун,Ти идеме со векови од дедовци од предеди
upos_xpos_clash,предела,предела,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Славко Јаневски,Егејска песна - 4,чекала синој и предела
upos_xpos_clash,предиш,предиш,ADV,,,,Q-s,upos ADV vs xpos Q-s,Пијан Славеј,***,Те галам дури предиш
upos_xpos_clash,предупреда,предупреда,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Милош Линдро,ПРЕДУПРЕДА,Ќе биде тоа предупреда
upos_xpos_clash,прежни,прежни,ADV,,,,Q-s,upos ADV vs xpos Q-s,Тодор Чаловски,Бегство,и јасна цел да ги презреш заблудите прежни
upos_xpos_clash,прекутрупа,прекутрупа,VERB,,,,Q-c,upos VERB vs xpos Q-c,Бранко Цветкоски,ГЛАСНИК,Само гласот прекутрупа
upos_xpos_clash,прелетна,прелетна,VERB,,,,Q-s,upos VERB vs xpos Q-s,Милош Линдро,АЗЗА,На враната прелетна
upos_xpos_clash,премазав,премазав,VERB,,,,Q-s,upos VERB vs xpos Q-s,Катица Ќулавкова,МИРИЗЛИВОТО ПИСМО НА ПИСАРОТ,со матарка се премазав
upos_xpos_clash,пресветли,пресветли,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Милош Линдро,Енох на шестото небо,Седум чети пресветли
upos_xpos_clash,Пресветло,пресветло,NOUN,,,,I,upos NOUN vs xpos I,Милош Линдро,Енох на седмото небо,И Пресветло
upos_xpos_clash,престан,престан,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Влада Урошевиќ,Нерамнотежа,Се наведнува се наведнува нешто без престан
upos_xpos_clash,престан,престан,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Катица Ќулавкова,АЛЕКСАНДРИСКИ СИНДРОМ,Да ја преболува без престан
upos_xpos_clash,претече,претече,VERB,,,,Q-s,upos VERB vs xpos Q-s,Милош Линдро,ОСКВЕРНУВАЊЕ,Ќе претече
upos_xpos_clash,привидев,привидев,VERB,,,,Q-s,upos VERB vs xpos Q-s,Тодор Чаловски,Монолог на староседелецот,"ставава ќе ја дочував , век повтор ли ќе привидев"
upos_xpos_clash,привсон,привсон,NOUN,,,,I,upos NOUN vs xpos I,Катица Ќулавкова,СПАЛЕНА СОБА,во целосен привсон
upos_xpos_clash,прилегна,прилегна,VERB,,,,Q-s,upos VERB vs xpos Q-s,Блаже Конески,7. СКАЗНАТА НА СТАРИОТ МАЈСТОР,прилегна
upos_xpos_clash,припив,припив,VERB,,,,Q-s,upos VERB vs xpos Q-s,Пијан Славеј,"МОЛЧИ, МОЛЧИ, ЉУБОВ МОЈА",в гради го припив
upos_xpos_clash,присој,присој,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Ристо Лазаров,ГРЕВ,на ливада од присој
upos_xpos_clash,пријателе,пријател,NOUN,,,,Q-c,upos NOUN vs xpos Q-c,Бранко Цветкоски,СЕВЕРЕН ТАНЦ 4.,Силно замавни пријателе
upos_xpos_clash,пријателе,пријател,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,СИОТ ЗНАЕН СВЕТ,"залутавме , пријателе"
upos_xpos_clash,пријателе,пријател,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,СИОТ ЗНАЕН СВЕТ,"те побарав тебе , стар пријателе"
upos_xpos_clash,Пркнеш,пркнеш,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Богомил Ѓузел,"Лондон, Нова година 1965",Пркнеш
upos_xpos_clash,провре,провре,VERB,,,,Q-s,upos VERB vs xpos Q-s,Блаже Конески,2.,се провре
upos_xpos_clash,провреме,провреме,VERB,,,,Q-s,upos VERB vs xpos Q-s,Тодор Чаловски,Упија,низ срце да ѝ провреме
upos_xpos_clash,проголтавте,проголтавте,VERB,,,,Q-s,upos VERB vs xpos Q-s,Катица Ќулавкова,МРАВКИ,што зборој проголтавте
upos_xpos_clash,проголташ,проголташ,VERB,,,,Q-s,upos VERB vs xpos Q-s,Игор Исаковски,Те боли црната светлина што те очекува,нема што да проголташ
upos_xpos_clash,прокопса,прокопса,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Кочо Рацин,На Струга дуќан да имам,"пропадна сичко , прокопса"
upos_xpos_clash,пророниш,пророниш,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Блаже Конески,ПЕСНАТА,крвај ќе солзи пророниш
upos_xpos_clash,протечува,протечува,VERB,,,,I,upos VERB vs xpos I,Гане Тодоровски,Нашинска (III),Сѐ тече и сѐ протечува
upos_xpos_clash,проштава,проштава,VERB,,,,Q-s,upos VERB vs xpos Q-s,Богомил Ѓузел,II,на кое растел и земјата одеднаш му проштава
upos_xpos_clash,проѕирка,проѕирка,NOUN,,,,I,upos NOUN vs xpos I,Веле Смилевски,Книгата ѕид,Ѕид без ѕирка и проѕирка
upos_xpos_clash,проѕирка,проѕирка,NOUN,,,,I,upos NOUN vs xpos I,Пијан Славеј,ОДДИШКА,да ти светнам проѕирка
upos_xpos_clash,прудолу,прудолу,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Милош Линдро,ОРФЕЈ,Слегол прудолу
upos_xpos_clash,пуздрена,пуздрена,NOUN,,,,I,upos NOUN vs xpos I,Тодор Чаловски,Монолог на староседелецот,и бардак да ми подаде д'оладам душа пуздрена
upos_xpos_clash,пупко,пупко,PROPN,,,,Y,upos PROPN vs xpos Y,Адем Гајтани,Водата,да се исплашиме ο господе ο пупко
upos_xpos_clash,пуста,пуста,NOUN,,,,I,upos NOUN vs xpos I,Блаже Конески,УТРО,не на полјанката пуста
upos_xpos_clash,пусти,пусти,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Кочо Рацин,Татунчо,а по тежок одзив пусти
upos_xpos_clash,пусти,пусти,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Адем Гајтани,Коњот,Хиподромите сега се пусти
upos_xpos_clash,пцала,пцала,NOUN,,,,I,upos NOUN vs xpos I,Влада Урошевиќ,Попладне по дождот,Само водата уште тепка и пцала
upos_xpos_clash,ради,ради,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Ива Петреска,Првиот впечаток (експозиција),"и бели ради сплетени во пролетни венчиња ,"
upos_xpos_clash,разединил,разединил,VERB,,,,Q-s,upos VERB vs xpos Q-s,Богомил Ѓузел,Пролет во апокалипса,се разединил
upos_xpos_clash,разлисти,разлисти,NOUN,,,,I,upos NOUN vs xpos I,Ацо Шопов,Партизанска колона,кога се шума разлисти
upos_xpos_clash,размава,размава,VERB,,,,Q-s,upos VERB vs xpos Q-s,Блаже Конески,2.,размава
upos_xpos_clash,размава,размава,VERB,,,,Q-s,upos VERB vs xpos Q-s,Блаже Конески,7. СКАЗНАТА НА СТАРИОТ МАЈСТОР,размава
upos_xpos_clash,разѕвездува,разѕвездува,VERB,,,,I,upos VERB vs xpos I,Ефтим Клетников,БЛАГОВЕСТИ,но од неговото зрно разѕвездува
upos_xpos_clash,ралици,ралици,NOUN,,,,I,upos NOUN vs xpos I,Петре М. Андреевски,НА ГРОБОТ ОД ДЕНИЦИЈА,Дошто видов глуварици и плужни ралици
upos_xpos_clash,рало,рало,NOUN,,,,I,upos NOUN vs xpos I,Славко Јаневски,Гората за овчарот,заедно прво рало
upos_xpos_clash,рамни,рамен,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Кочо Рацин,Утрото над нас,"По долги , меки ширини рамни"
upos_xpos_clash,раснеш,раснеш,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Пијан Славеј,ЛАВА ЛАВА,"Надоаѓаш , раснеш"
upos_xpos_clash,раснеш,раснеш,PROPN,,,,Q-s,upos PROPN vs xpos Q-s,Пијан Славеј,ЛАВА ЛАВА,"Надоаѓаш , раснеш"
upos_xpos_clash,расонета,расонета,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Петре М. Андреевски,УШТЕ ЕДНИ ПОДАТОЦИ ЗА ДЕНИЦИЈА,"и поведение на копривата , расонета"
upos_xpos_clash,распарча,распарча,VERB,,,,Q-s,upos VERB vs xpos Q-s,Адем Гајтани,ΚАМЕН,небото во кругови се распарча
upos_xpos_clash,распаќа,распаќа,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Матеја Матевски,Авантура,од соништа и распаќа
upos_xpos_clash,распаќе,распаќе,NOUN,,,,I,upos NOUN vs xpos I,Матеја Матевски,Прогонети од рајот,Ќе измислиш ли ќе измислиме ли распаќе
upos_xpos_clash,распреде,распреде,VERB,,,,Q-s,upos VERB vs xpos Q-s,Блаже Конески,ВОДНО,што ветува сè да распреде
upos_xpos_clash,раѓана,раѓана,PROPN,,,,Q-c,upos PROPN vs xpos Q-c,Ацо Шопов,Младост,Како успокојува таа младост непрестајно раѓана
upos_xpos_clash,Рекам,рекам,VERB,,,,I,upos VERB vs xpos I,Бранко Цветкоски,РЕКАМ,Рекам
upos_xpos_clash,Рекам,рекам,VERB,,,,I,upos VERB vs xpos I,Бранко Цветкоски,РЕКАМ,Рекам
upos_xpos_clash,реквиеми,реквиеми,NOUN,,,,Q-s,upos NOUN vs xpos Q-s,Ристо Лазаров,ГРОБИШТАТА РЕКОЛЕТА,никакви оди и реквиеми
